t,y
1785,0.698404
1786,0.67808
1787,0.657753
1788,0.637424
1789,0.617093
1790,0.596761
1791,0.576427
1792,0.55609
1793,0.545946
1794,0.525606
1795,0.500166
1796,0.484919
1797,0.469669
1798,0.459515
1799,0.449361
1800,0.418816
1801,0.398462
1802,0.378106
1803,0.362846
1804,0.347584
1805,0.33232
1806,0.317055
1807,0.306884
1808,0.296713
1809,0.29164
1810,0.271272
1811,0.245805
1812,0.240726
1813,0.225451
1814,0.215272
1815,0.205091
1816,0.189812
1817,0.184727
1818,0.174542
1819,0.15926
1820,0.154172
1821,0.143985
1822,0.143992
1823,0.138901
1824,0.133811
1825,0.128719
1826,0.11853
1827,0.103241
1828,0.098146
1829,0.087953
1830,0.077759
1831,0.072661
1832,0.062466
1833,0.057367
1834,0.057365
1835,0.052265
1836,0.052263
1837,0.042065
1838,0.036963
1839,0.036959
1840,0.036955
1841,0.031853
1842,0.031848
1843,0.026746
1844,0.026741
1845,0.021638
1846,0.016535
1847,0.016528
1848,0.016521
1849,0.011417
1850,0.006313
1851,0.006305
1852,0.006298
1853,0.001192
1854,0.011379
1855,0.006275
1856,0.006268
1857,0.00626
1858,0.001154
1859,0.001146
1860,0.006236
1861,0.006228
1862,0.001123
1863,0.001115
1864,0.001107
1865,-0.003998
1866,0.00109
1867,0.001082
1868,0.001073
1869,0.001065
1870,0.001057
1871,-0.004048
1872,0.001041
1873,-0.004064
1874,0.001024
1875,-0.004081
1876,0.001008
1877,9.99e-4
1878,-0.009205
1879,-0.004116
1880,-0.004124
1881,-0.004133
1882,-0.004141
1883,-0.00415
1884,-0.004158
1885,-0.004167
1886,-0.009274
1887,-0.009283
1888,-0.009293
1889,-0.004204
1890,-0.004213
1891,-0.004221
1892,-0.009328
1893,-0.014435
1894,-0.014444
1895,-0.014454
1896,-0.009366
1897,-0.014473
1898,-0.014484
1899,-0.014493
1900,-0.014503
1901,-0.019609
1902,-0.01962
1903,-0.014533
1904,-0.019639
1905,-0.014553
1906,-0.019659
1907,-0.01967
1908,-0.019681
1909,-0.019691
1910,-0.019701
1911,-0.019711
1912,-0.019721
1913,-0.02483
1914,-0.019742
1915,-0.02485
1916,-0.024861
1917,-0.019775
1918,-0.019785
1919,-0.014698
1920,-0.019805
1921,-0.014718
1922,-0.019825
1923,-0.024933
1924,-0.019846
1925,-0.024954
1926,-0.01477
1927,-0.019877
1928,-0.019888
1929,-0.019898
1930,-0.019908
1931,-0.019918
1932,-0.014831
1933,-0.019938
1934,-0.019948
1935,-0.019958
1936,-0.019968
1937,-0.014882
1938,-0.019989
1939,-0.014903
1940,-0.020009
1941,-0.025117
1942,-0.025128
1943,-0.020041
1944,-0.014954
1945,-0.020061
1946,-0.020071
1947,-0.020082
1948,-0.020092
1949,-0.015006
1950,-0.02521
1951,-0.020123
1952,-0.020133
1953,-0.020143
1954,-0.020153
1955,-0.020163
1956,-0.020174
1957,-0.025282
1958,-0.020196
1959,-0.020205999999999998
1960,-0.015119
1961,-0.015129
1962,-0.020235
1963,-0.020246
1964,-0.020256
1965,-0.015169
1966,-0.020275
1967,-0.020286
1968,-0.020297
1969,-0.020307
1970,-0.020317
1971,-0.025426
1972,-0.030533
1973,-0.025448
1974,-0.02036
1975,-0.025468
1976,-0.020381
1977,-0.02549
1978,-0.020403
1979,-0.025511
1980,-0.025522
1981,-0.020435
1982,-0.015348
1983,-0.020455
1984,-0.025563
1985,-0.020475
1986,-0.020486
1987,-0.025594
1988,-0.025606
1989,-0.020518
1990,-0.020529
1991,-0.020539
1992,-0.025647
1993,-0.02056
1994,-0.02057
1995,-0.025678
1996,-0.020591
1997,-0.020601
1998,-0.020612
1999,-0.015525
2000,-0.020632
2001,-0.02574
2002,-0.025751
2003,-0.020664
2004,-0.020674
2005,-0.020684
2006,-0.020694
2007,-0.020705
2008,-0.020716
2009,-0.025824
2010,-0.025835
2011,-0.020747
2012,-0.025855
2013,-0.020767999999999998
2014,-0.020778
2015,-0.025886
2016,-0.025898
2017,-0.025909
2018,-0.020822
2019,-0.02593
2020,-0.025941
2021,-0.020853
2022,-0.025962
2023,-0.020874
2024,-0.025982
2025,-0.020895
2026,-0.020906
2027,-0.020917
2028,-0.020927
2029,-0.020937
2030,-0.01585
2031,-0.01586
2032,-0.020966
2033,-0.01588
2034,-0.015889
2035,-0.015899
2036,-0.005713
2037,-0.005722
2038,-6.34e-4
2039,-6.42e-4
2040,0.009545
2041,0.009538
2042,0.014629
2043,0.01972
2044,0.024812
2045,0.029904
2046,0.040094
2047,0.045187
2048,0.050281
2049,0.055377
2050,0.065569
2051,0.070666
2052,0.075763
2053,0.085958
2054,0.101253
2055,0.096157
2056,0.050281
2057,0.055376
2058,0.070666
2059,0.096153
2060,0.121644
2061,0.131844
2062,0.142045
2063,0.152247
2064,0.157352
2065,0.172654
2066,0.172664
2067,0.187966
2068,0.203271
2069,0.208383
2070,0.208397
2071,0.218606
2072,0.223718
2073,0.228832
2074,0.233946
2075,0.244158
2076,0.25437
2077,0.269681
2078,0.284994
2079,0.295212
2080,0.30543
2081,0.310553
2082,0.320773
2083,0.336092
2084,0.351412
2085,0.361636
2086,0.371861
2087,0.382087
2088,0.387218
2089,0.397446
2090,0.407675
2091,0.417905
2092,0.42304
2093,0.428174
2094,0.438406
2095,0.443543
2096,0.458874
2097,0.458914
2098,0.464053
2099,0.458996
2100,0.464135
2101,0.469273
2102,0.474413
2103,0.479552
2104,0.48979
2105,0.494933
2106,0.500073
2107,0.515411
2108,0.53075
2109,0.546091
2110,0.561434
2111,0.581876
2112,0.587027
2113,0.597276
2114,0.612625
2115,0.617779
2116,0.633129
2117,0.643382
2118,0.653638
2119,0.668992
2120,0.67925
2121,0.684411
2122,0.699769
2123,0.71003
2124,0.720292
2125,0.740751
2126,0.761211
2127,0.781673
2128,0.791943
2129,0.802214
2130,0.817584
2131,0.827858
2132,0.853425
2133,0.8688
2134,0.884178
2135,0.899555
2136,0.914935
2137,0.925219
2138,0.940601
2139,0.950888
2140,0.961175
2141,0.976562
2142,0.981756
2143,0.997144
2144,1.007437
2145,1.017731
2146,1.028025
2147,1.03832
2148,1.048617
2149,1.058916
2150,1.07941
2151,1.094809
2152,1.105112
2153,1.115416
2154,1.120625
2155,1.120735
2156,1.125943
2157,1.126053
2158,1.126165
2159,1.126276
2160,1.131485
2161,1.131597
2162,1.126611
2163,1.126722
2164,1.131931
2165,1.132043
2166,1.132155
2167,1.142461
2168,1.152769
2169,1.15798
2170,1.168289
2171,1.1786
2172,1.188912
2173,1.194127
2174,1.204441
2175,1.219853
2176,1.225071
2177,1.235387
2178,1.245704
2179,1.256023
2180,1.266343
2181,1.281762
2182,1.286986
2183,1.302408
2184,1.307635
2185,1.323058
2186,1.338482
2187,1.34881
2188,1.364236
2189,1.374568
2190,1.389998
2191,1.410527
2192,1.431058
2193,1.441396
2194,1.451736
2195,1.456979
2196,1.462222
2197,1.477661
2198,1.482906
2199,1.493249
2200,1.508692
2201,1.519039
2202,1.529386
2203,1.544833
2204,1.550085
2205,1.565534
2206,1.575886
2207,1.591335
2208,1.606788
2209,1.617145
2210,1.627503
2211,1.632764
2212,1.648221
2213,1.658582
2214,1.674043
2215,1.679308
2216,1.689672
2217,1.705135
2218,1.705307
2219,1.720771
2220,1.73114
2221,1.746607
2222,1.756979
2223,1.772449
2224,1.782823
2225,1.783003
2226,1.78828
2227,1.798655
2228,1.809032
2229,1.81941
2230,1.834887
2231,1.840169
2232,1.860746
2233,1.866032
2234,1.881514
2235,1.891899
2236,1.897187
2237,1.912671
2238,1.917962
2239,1.923254
2240,1.933644
2241,1.944035
2242,1.949329
2243,1.959722
2244,1.970116
2245,1.975413
2246,1.985808
2247,2.001301
2248,2.006601
2249,2.017
2250,2.022302
2251,2.027604
2252,2.032908
2253,2.043309
2254,2.043516
2255,2.048821
2256,2.054126
2257,2.059431
2258,2.054543
2259,2.054751
2260,2.060056
2261,2.060265
2262,2.055377
2263,2.050488
2264,2.045598
2265,2.040708
2266,2.040914
2267,2.036023
2268,2.031131
2269,2.031337
2270,2.026445
2271,2.021552
2272,2.01666
2273,2.011766
2274,2.006873
2275,1.996881
2276,1.991984
2277,1.981989
2278,1.977093
2279,1.956901
2280,1.952002
2281,1.947101
2282,1.9422
2283,1.942396
2284,1.957884
2285,1.96318
2286,1.973572
2287,1.978869
2288,1.989263
2289,1.999659
2290,2.020251
2291,2.025552
2292,2.04105
2293,2.056548
2294,2.066951
2295,2.067159
2296,2.082661
2297,2.098164
2298,2.103473
2299,2.108783
2300,2.108997
2301,2.114307
2302,2.114521
2303,2.109638
2304,2.104753
2305,2.115161
2306,2.110277
2307,2.110489
2308,2.1158
2309,2.116013
2310,2.121325
2311,2.121539
2312,2.121754
2313,2.121968
2314,2.127279
2315,2.132592
2316,2.137904
2317,2.148314
2318,2.153629
2319,2.164042
2320,2.179553
2321,2.189968
2322,2.200384
2323,2.2159
2324,2.221222
2325,2.236739
2326,2.247159
2327,2.252484
2328,2.262907
2329,2.278428
2330,2.288853
2331,2.294183
2332,2.309707
2333,2.315039
2334,2.325469
2335,2.335899
2336,2.341233
2337,2.351664
2338,2.357
2339,2.367433
2340,2.377868
2341,2.378109
2342,2.388545
2343,2.398982
2344,2.40942
2345,2.419859
2346,2.4303
2347,2.435643
2348,2.446084
2349,2.446332
2350,2.456775
2351,2.462122
2352,2.462372
2353,2.462622
2354,2.462871
2355,2.468218
2356,2.468467
2357,2.468717
2358,2.474065
2359,2.469217
2360,2.469468
2361,2.469718
2362,2.475066
2363,2.470218
2364,2.475567
2365,2.475817
2366,2.481164
2367,2.481415
2368,2.481666
2369,2.492112
2370,2.492365
2371,2.497715
2372,2.497968
2373,2.503318
2374,2.513766
2375,2.51402
2376,2.519372
2377,2.519627
2378,2.530077
2379,2.53543
2380,2.540784
2381,2.535943
2382,2.5362
2383,2.546652
2384,2.541812
2385,2.547167
2386,2.552522
2387,2.557877
2388,2.558136
2389,2.558395
2390,2.563751
2391,2.569108
2392,2.574465
2393,2.574725
2394,2.574986
2395,2.575246
2396,2.580604
2397,2.585961
2398,2.591321
2399,2.591583
2400,2.60204
2401,2.597205
2402,2.602566
2403,2.597731
2404,2.603091
2405,2.598257
2406,2.603617
2407,2.598781
2408,2.604142
2409,2.604405
2410,2.604668
2411,2.604931
2412,2.605194
2413,2.605457
2414,2.600622
2415,2.600885
2416,2.606245
2417,2.601409
2418,2.601672
2419,2.596838
2420,2.602197
2421,2.597362
2422,2.592526
2423,2.587691
2424,2.582854
2425,2.578017
2426,2.578277
2427,2.573438
2428,2.573697
2429,2.568859
2430,2.574215
2431,2.569378
2432,2.569636
2433,2.574992
2434,2.570155
2435,2.57551
2436,2.575769
2437,2.576028
2438,2.576287
2439,2.576546
2440,2.571709
2441,2.571968
2442,2.572226
2443,2.567387
2444,2.562547
2445,2.557708
2446,2.563062
2447,2.563319
2448,2.563576
2449,2.568932
2450,2.56919
2451,2.579644
2452,2.585001
2453,2.580163
2454,2.58552
2455,2.590877
2456,2.591137
2457,2.596495
2458,2.591658
2459,2.602113
2460,2.607473
2461,2.607735
2462,2.618192
2463,2.623552
2464,2.628914
2465,2.629178
2466,2.639636
2467,2.644998
2468,2.650362
2469,2.655725
2470,2.66109
2471,2.671553
2472,2.671821
2473,2.67209
2474,2.66726
2475,2.672626
2476,2.677991
2477,2.673163
2478,2.663236
2479,2.663504
2480,2.663771
2481,2.664039
2482,2.649013
2483,2.649279
2484,2.644448
2485,2.634518
2486,2.629684
2487,2.62485
2488,2.60982
2489,2.599886
2490,2.589952
2491,2.580016
2492,2.564982
2493,2.5601409999999998
2494,2.550202
2495,2.540262
2496,2.540516
2497,2.530574
2498,2.535924
2499,2.541275
2500,2.546626
2501,2.557075
2502,2.557331
2503,2.562684
2504,2.557843
2505,2.558098
2506,2.553256
2507,2.558607
2508,2.543571
2509,2.53363
2510,2.533883
2511,2.529038
2512,2.52929
2513,2.524445
2514,2.514502
2515,2.509655
2516,2.509904
2517,2.499959
2518,2.500208
2519,2.49536
2520,2.47012
2521,2.455073
2522,2.440025
2523,2.430073
2524,2.409924
2525,2.39487
2526,2.374717
2527,2.354562
2528,2.334405
2529,2.314247
2530,2.283891
2531,2.263726
2532,2.233364
2533,2.202999
2534,2.182826
2535,2.147358
2536,2.101692
2537,2.061117
2538,2.030733
2539,1.990152
2540,1.954664
2541,1.908976
2542,1.868382
2543,1.83288
2544,1.78718
2545,1.736377
2546,1.700861
2547,1.650048
2548,1.609426
2549,1.5688
2550,1.533266
2551,1.482437
2552,1.436699
2553,1.396054
2554,1.350307
2555,1.304556
2556,1.268993
2557,1.233427
2558,1.202955
2559,1.141895
2560,1.101219
2561,1.065636
2562,1.030048
2563,0.994458
2564,0.958863
2565,0.918167
2566,0.887661
2567,0.867347
2568,0.816446
2569,0.780833
2570,0.750313
2571,0.719789
2572,0.689263
2573,0.658733
2574,0.633298
2575,0.60786
2576,0.582418
2577,0.562071
2578,0.546821
2579,0.516276
2580,0.48063
2581,0.455176
2582,0.434816
2583,0.419552
2584,0.399188
2585,0.389017
2586,0.36865
2587,0.353379
2588,0.333009
2589,0.312636
2590,0.302457
2591,0.28208
2592,0.271897
2593,0.251518
2594,0.24643
2595,0.241339
2596,0.231152
2597,0.226061
2598,0.215872
2599,0.205682
2600,0.185295
2601,0.175102
2602,0.164908
2603,0.15981
2604,0.149614
2605,0.144514
2606,0.134315
2607,0.129215
2608,0.124113
2609,0.113913
2610,0.10881
2611,0.098609
2612,0.098601
2613,0.093496
2614,0.088391
2615,0.083284
2616,0.078176
2617,0.073069
2618,0.073059
2619,0.067951
2620,0.062843
2621,0.062832
2622,0.057722999999999997
2623,0.052614
2624,0.057699
2625,0.052589
2626,0.052576
2627,0.047466
2628,0.047453
2629,0.04744
2630,0.04233
2631,0.042317
2632,0.042303
2633,0.04229
2634,0.037179
2635,0.037164
2636,0.032052
2637,0.037135
2638,0.032024
2639,0.026911
2640,0.026896
2641,0.026881
2642,0.026866
2643,0.026851
2644,0.026836
2645,0.026821
2646,0.031903
2647,0.021693
2648,0.021678
2649,0.021662
2650,0.026744
2651,0.026729
2652,0.021617
2653,0.021601
2654,0.021585
2655,0.021569
2656,0.016455
2657,0.021537
2658,0.016423
2659,0.021505
2660,0.02149
2661,0.016376
2662,0.021458
2663,0.016344
2664,0.016328
2665,0.016311
2666,0.011198
2667,0.011181
2668,0.016261
2669,0.016245
2670,0.011132
2671,0.011115
2672,0.011099
2673,0.011082
2674,0.005967
2675,0.011047
2676,0.016127
2677,0.011014
2678,0.005899
2679,0.01098
2680,0.010963
2681,0.005849
2682,0.01093
2683,0.010913
2684,0.010896
2685,0.010879
2686,0.015959
2687,0.010846
2688,0.010829
2689,0.010812
2690,0.005698
2691,0.00568
2692,0.005663
2693,0.010744
2694,0.005629
2695,0.005611
2696,0.005594
2697,0.010674
2698,0.00556
2699,4.45e-4
2700,4.28e-4
2701,4.1e-4
2702,0.005489
2703,0.005472
2704,3.58e-4
2705,3.39e-4
2706,3.21e-4
2707,3.03e-4
2708,2.85e-4
2709,2.68e-4
2710,2.5e-4
2711,-0.004866
2712,-0.004884
2713,-0.009999
2714,-0.010018
2715,-0.004941
2716,-0.00496
2717,-0.010075
2718,-0.010094
2719,-0.005016
2720,-0.005034
2721,-0.010149
2722,-0.010168
2723,-0.00509
2724,-0.010205
2725,-0.010225
2726,-0.010244
2727,-0.010263
2728,-0.005185
2729,-0.0103
2730,-0.010319
2731,-0.005241
2732,-0.010356
2733,-0.010375
2734,-0.010394
2735,-0.005316
2736,-0.01553
2737,-0.01555
2738,-0.015569
2739,-0.01049
2740,-0.015607
2741,-0.010529
2742,-0.010547
2743,-0.015664
2744,-0.015684
2745,-0.015704
2746,-0.015724
2747,-0.015743
2748,-0.015762
2749,-0.015782
2750,-0.015801
2751,-0.020918
2752,-0.020937
2753,-0.020957
2754,-0.020977
2755,-0.020998
2756,-0.021018
2757,-0.021038
2758,-0.021058
2759,-0.026176
2760,-0.021099
2761,-0.026217
2762,-0.026237
2763,-0.031354
2764,-0.026278
2765,-0.0263
2766,-0.026321
2767,-0.026341
2768,-0.021264
2769,-0.026382
2770,-0.021304
2771,-0.026422
2772,-0.021344
2773,-0.026462
2774,-0.026483
2775,-0.031601
2776,-0.021428
2777,-0.026545
2778,-0.031663
2779,-0.031684
2780,-0.026608
2781,-0.031725
2782,-0.031746
2783,-0.031767
2784,-0.026691
2785,-0.03181
2786,-0.031831
2787,-0.031852
2788,-0.031873
2789,-0.026797
2790,-0.031915
2791,-0.031936
2792,-0.031957
2793,-0.031978
2794,-0.026902
2795,-0.03202
2796,-0.026944
2797,-0.03716
2798,-0.032083
2799,-0.032104
2800,-0.027028
2801,-0.032146
2802,-0.032167
2803,-0.032188
2804,-0.037307
2805,-0.037329
2806,-0.032253
2807,-0.032274
2808,-0.037393
2809,-0.032317
2810,-0.037436
2811,-0.032359
2812,-0.03238
2813,-0.032401
2814,-0.032422
2815,-0.037542
2816,-0.032466
2817,-0.037585
2818,-0.027412
2819,-0.032529
2820,-0.037648
2821,-0.03767
2822,-0.032593
2823,-0.032614
2824,-0.032635
2825,-0.037755
2826,-0.032679
2827,-0.0327
2828,-0.032721
2829,-0.027645
2830,-0.037861
2831,-0.032784
2832,-0.032805
2833,-0.032826
2834,-0.032847
2835,-0.032869
2836,-0.037989
2837,-0.032912
2838,-0.032933
2839,-0.032954
2840,-0.038073
2841,-0.032997
2842,-0.033018
2843,-0.033039
2844,-0.03306
2845,-0.033081
2846,-0.038201
2847,-0.038223
2848,-0.038244
2849,-0.038266
2850,-0.033189
2851,-0.03321
2852,-0.038329
2853,-0.038351
2854,-0.033274
2855,-0.033296
2856,-0.033318
2857,-0.038437
2858,-0.038458
2859,-0.03848
2860,-0.033403
2861,-0.038522
2862,-0.038544
2863,-0.033467
2864,-0.033488
2865,-0.03351
2866,-0.028435
2867,-0.033552
2868,-0.028476
2869,-0.033594
2870,-0.033615
2871,-0.033636
2872,-0.033657
2873,-0.033678
2874,-0.038797
2875,-0.033721
2876,-0.038841
2877,-0.033764
2878,-0.033785
2879,-0.033806
2880,-0.033827
2881,-0.033848
2882,-0.033869
2883,-0.033890000000000003
2884,-0.033911
2885,-0.033933
2886,-0.039052
2887,-0.033976
2888,-0.033997
2889,-0.034018
2890,-0.028942
2891,-0.034059
2892,-0.03408
2893,-0.034101
2894,-0.034122
2895,-0.034144
2896,-0.034166
2897,-0.034187
2898,-0.034208
2899,-0.029132
2900,-0.034249
2901,-0.029173
2902,-0.039389
2903,-0.034312
2904,-0.034333
2905,-0.034355
2906,-0.039475
2907,-0.029301
2908,-0.029322
2909,-0.034439
2910,-0.03446
2911,-0.034481
2912,-0.034502
2913,-0.039621
2914,-0.034545
2915,-0.034566
2916,-0.034588
2917,-0.034609
2918,-0.03463
2919,-0.034651
2920,-0.034672
2921,-0.029596
2922,-0.029616
2923,-0.029637
2924,-0.029657
2925,-0.029678
2926,-0.034797
2927,-0.034818
2928,-0.029742
2929,-0.034859
2930,-0.029783
2931,-0.029804
2932,-0.029824
2933,-0.029844
2934,-0.029865
2935,-0.034983
2936,-0.035005
2937,-0.029929
2938,-0.029949
2939,-0.035067
2940,-0.035088
2941,-0.035109
2942,-0.03513
2943,-0.035151
2944,-0.035172
2945,-0.030096
2946,-0.030117
2947,-0.030138
2948,-0.030158
2949,-0.030179
2950,-0.035296
2951,-0.03022
2952,-0.035338
2953,-0.030262
2954,-0.030282
2955,-0.030303
2956,-0.035421
2957,-0.030345
2958,-0.025268
2959,-0.030386
2960,-0.030406
2961,-0.030427
2962,-0.030447
2963,-0.030468
2964,-0.030488
2965,-0.035606
2966,-0.035628
2967,-0.030552
2968,-0.030572
2969,-0.030593
2970,-0.030613
2971,-0.030634
2972,-0.025556
2973,-0.035771
2974,-0.030695
2975,-0.035813
2976,-0.030738
2977,-0.030758
2978,-0.035876
2979,-0.035897
2980,-0.035918
2981,-0.035939
2982,-0.030863
2983,-0.03598
2984,-0.030904
2985,-0.030925
2986,-0.030946
2987,-0.025869
2988,-0.030987
2989,-0.031007
2990,-0.031028
2991,-0.031048
2992,-0.031069
2993,-0.031089
2994,-0.03111
2995,-0.031131
2996,-0.031152
2997,-0.031172
2998,-0.031193
2999,-0.031213
3000,-0.031234
3001,-0.031254
3002,-0.036372
3003,-0.031296
3004,-0.031316
3005,-0.031337
3006,-0.02626
3007,-0.031378
3008,-0.031399
3009,-0.031419
3010,-0.026342
3011,-0.036557
3012,-0.031481
3013,-0.031501
3014,-0.031522
3015,-0.03664
3016,-0.026466
3017,-0.031584
3018,-0.031605
3019,-0.031625
3020,-0.031646
3021,-0.031666
3022,-0.031687
3023,-0.031707
3024,-0.031727
3025,-0.031749
3026,-0.03177
3027,-0.03179
3028,-0.031811
3029,-0.031831
3030,-0.031852
3031,-0.031872
3032,-0.031892
3033,-0.031913
3034,-0.031933
3035,-0.031954
3036,-0.031976
3037,-0.037093
3038,-0.026919
3039,-0.026939
3040,-0.032057
3041,-0.032077
3042,-0.032098
3043,-0.032118
3044,-0.027041
3045,-0.032159
3046,-0.027082
3047,-0.0322
3048,-0.027123
3049,-0.032241
3050,-0.032261
3051,-0.027184
3052,-0.032302
3053,-0.032322
3054,-0.032343
3055,-0.032364
3056,-0.027287
3057,-0.032405
3058,-0.032425
3059,-0.032446
3060,-0.027368
3061,-0.032486
3062,-0.032506
3063,-0.027429
3064,-0.027449
3065,-0.027469
3066,-0.02749
3067,-0.02751
3068,-0.032628
3069,-0.02755
3070,-0.032668
3071,-0.027591
3072,-0.032709
3073,-0.032729
3074,-0.027651
3075,-0.027672
3076,-0.027693
3077,-0.027713
3078,-0.027732
3079,-0.027752
3080,-0.027772
3081,-0.027792
3082,-0.027812
3083,-0.022734999999999998
3084,-0.017656
3085,-0.017676
3086,-0.0075
3087,-0.012616
3088,-0.022829
3089,0.007736
3090,-0.007572
3091,0.028092
3092,0.007688
3093,0.022965
3094,0.022951
3095,0.017838
3096,0.02292
3097,0.028002
3098,0.033086
3099,0.03817
3100,0.038157
3101,0.043242
3102,0.053425
3103,0.058511
3104,0.073793
3105,0.083978
3106,0.089068
3107,0.094157
3108,0.104345
3109,0.119632
3110,0.119628
3111,0.134916
3112,0.140012
3113,0.155301
3114,0.170594
3115,0.185888
3116,0.20628
3117,0.21648
3118,0.221583
3119,0.226688
3120,0.23689
3121,0.247093
3122,0.267492
3123,0.267504
3124,0.282808
3125,0.293016
3126,0.31342
3127,0.313436
3128,0.328744
3129,0.333861
3130,0.359366
3131,0.37468
3132,0.384898
3133,0.400215
3134,0.410436
3135,0.430852
3136,0.446172
3137,0.456398
3138,0.466624
3139,0.466657
3140,0.461593
3141,0.45143
3142,0.441266
3143,0.456588
3144,0.477009
3145,0.487238
3146,0.51276
3147,0.533187
3148,0.54852
3149,0.558756
3150,0.568994
3151,0.584329
3152,0.604765
3153,0.615007
3154,0.630348
3155,0.640593
3156,0.650838
3157,0.661085
3158,0.671334
3159,0.686681
3160,0.702029
3161,0.712282
3162,0.727633
3163,0.737889
3164,0.748144
3165,0.758401
3166,0.76866
3167,0.778919
3168,0.794278
3169,0.809638
3170,0.825
3171,0.855655
3172,0.876119
3173,0.88639
3174,0.90176
3175,0.922228
3176,0.942699
3177,0.963172
3178,0.983647
3179,1.004125
3180,1.024604
3181,1.045086
3182,1.070668
3183,1.086058
3184,1.101447
3185,1.121937
3186,1.142429
3187,1.162923
3188,1.178322
3189,1.188625
3190,1.19893
3191,1.204138
3192,1.209345
3193,1.214555
3194,1.214666
3195,1.219874
3196,1.219987
3197,1.220099
3198,1.215114
3199,1.220323
3200,1.215339
3201,1.21545
3202,1.210464
3203,1.210576
3204,1.205589
3205,1.205699
3206,1.195615
3207,1.190627
3208,1.175444
3209,1.165355
3210,1.15017
3211,1.134982
3212,1.12489
3213,1.114797
3214,1.094507
3215,1.084411
3216,1.074313
3217,1.069313
3218,1.054116
3219,1.044016
3220,1.033914
3221,1.023811
3222,1.013708
3223,1.0087
3224,0.993497
3225,0.983389
3226,0.978378
3227,0.963172
3228,0.947964
3229,0.942949
3230,0.937935
3231,0.932919
3232,0.927903
3233,0.933081
3234,0.928065
3235,0.928145
3236,0.928226
3237,0.933404
3238,0.933486
3239,0.933567
3240,0.933649
3241,0.938828
3242,0.93891
3243,0.938992
3244,0.933975
3245,0.928959
3246,0.923942
3247,0.918926
3248,0.919006
3249,0.913987
3250,0.914067
3251,0.914146
3252,0.919323
3253,0.919403
3254,0.914384
3255,0.914463
3256,0.914542
3257,0.914622
3258,0.909604
3259,0.909683
3260,0.904664
3261,0.899645
3262,0.889527
3263,0.889604
3264,0.884582
3265,0.87956
3266,0.874538
3267,0.864418
3268,0.8492
3269,0.839076
3270,0.839147
3271,0.818828
3272,0.818897
3273,0.818966
3274,0.803743
3275,0.798712
3276,0.783486
3277,0.778454
3278,0.763226
3279,0.753094
3280,0.748058
3281,0.732827
3282,0.722691
3283,0.707458
3284,0.69732
3285,0.682082
3286,0.671941
3287,0.656703
3288,0.646559
3289,0.631317
3290,0.621171
3291,0.600829
3292,0.590679
3293,0.575431
3294,0.565278
3295,0.555125
3296,0.539873
3297,0.519523
3298,0.499169
3299,0.483911
3300,0.47375
3301,0.458489
3302,0.433032
3303,0.422865
3304,0.407598
3305,0.397428
3306,0.387257
3307,0.371986
3308,0.351618
3309,0.341442
3310,0.32107
3311,0.310891
3312,0.300711
3313,0.280334
3314,0.265052
3315,0.259964
3316,0.244681
3317,0.239592
3318,0.234501
3319,0.22941
3320,0.219221
3321,0.203933
3322,0.193742
3323,0.173354
3324,0.163159
3325,0.158059
3326,0.152961
3327,0.142764
3328,0.132565
3329,0.127463
3330,0.117264
3331,0.112161
3332,0.101959
3333,0.096854
3334,0.091748
3335,0.091739
3336,0.081535
3337,0.076428
3338,0.07132
3339,0.071309
3340,0.061103
3341,0.061092
3342,0.055983
3343,0.05597
3344,0.05086
3345,0.045749
3346,0.045736
3347,0.045722
3348,0.040611
3349,0.040597
3350,0.040583
3351,0.035472
3352,0.035457
3353,0.025248
3354,0.025232
3355,0.030312
3356,0.0252
3357,0.025185
3358,0.020071
3359,0.020055
3360,0.020039
3361,0.020023
3362,0.020007
3363,0.019991
3364,0.019974
3365,0.019957
3366,0.014844
3367,0.014827
3368,0.014811
3369,0.014794
3370,0.009679
3371,0.004565
3372,0.009644
3373,0.00453
3374,0.004512
3375,0.00959
3376,0.009573
3377,0.004459
3378,0.004441
3379,0.004423
3380,-6.92e-4
3381,-7.11e-4
3382,0.004369
3383,-7.47e-4
3384,-0.005863
3385,-0.005882
3386,-8.04e-4
3387,-8.22e-4
3388,-0.005938
3389,-8.59e-4
3390,-8.78e-4
3391,-8.96e-4
3392,-0.006011
3393,-0.00603
3394,-0.00605
3395,-0.006069
3396,-0.006088
3397,-0.006107
3398,-0.016321
3399,-0.011244
3400,-0.011263
3401,-0.016379
3402,-0.011302
3403,-0.016419
3404,-0.016439
3405,-0.011363
3406,-0.016479
3407,-0.011402
3408,-0.011421
3409,-0.016538
3410,-0.016558
3411,-0.011481
3412,-0.0115
3413,-0.011519
3414,-0.016636
3415,-0.016657
3416,-0.016677
3417,-0.016697
3418,-0.021815
3419,-0.021835
3420,-0.021856
3421,-0.021876
3422,-0.021897
3423,-0.011722
3424,-0.011742
3425,-0.016859
3426,-0.016879
3427,-0.016899
3428,-0.022017
3429,-0.022037
3430,-0.01696
3431,-0.022078
3432,-0.017
3433,-0.022118
3434,-0.022139
3435,-0.02216
3436,-0.022181
3437,-0.022201
3438,-0.017124
3439,-0.017144
3440,-0.017164
3441,-0.022281
3442,-0.022302
3443,-0.017224
3444,-0.022343
3445,-0.017266
3446,-0.017286
3447,-0.022404
3448,-0.022424
3449,-0.022445
